Angle,Steps
-10.24,14
-10.82,14
-11.55,14
-11.93,14
-12.13,14
-12.2,14
-12.14,14
-11.93,14
-11.78,14
-11.72,14
-11.79,14
-11.82,14
-11.9,14
-11.99,14
-12.03,14
-11.98,14
-12.01,14
-12.01,14
-11.97,14
-11.93,14
-11.91,14
-11.94,14
-11.98,14
-12.04,14
-12.1,14
-12.2,14
-12.22,14
-12.24,14
-12.27,14
-12.3,14
-12.27,14
-12.25,14
-12.27,14
-12.32,14
-12.42,14
-12.54,14
-12.69,14
-12.82,14
-12.87,14
-12.93,14
-12.97,14
-12.98,14
-12.98,14
-13.04,14
-13.09,14
-13.12,14
-13.42,14
-13.5,14
-13.42,14
-13.39,14
-13.32,14
-13.26,14
-13.17,14
-13.03,14
-12.94,14
-12.78,14
-12.72,14
-12.62,14
-12.6,14
-12.56,14
-12.41,14
-12.35,14
-12.22,14
-12.09,14
-11.98,14
-11.86,14
-11.84,14
-11.87,14
-11.83,14
-11.85,14
-11.89,14
-11.91,14
-11.84,14
-11.79,14
-11.7,14
-11.69,14
-11.69,14
-11.77,14
-11.8,14
-11.72,14
-11.63,14
-11.46,14
-11.48,14
-11.44,14
-11.39,14
-11.37,14
-11.27,14
-11.18,14
-11.13,14
-11.06,14
-11.04,14
-10.96,14
-10.99,14
-10.93,14
-10.83,14
-10.79,14
-10.65,14
-10.5,14
-10.53,14
-10.09,14
-9.87,14
-9.53,14
-9.3,14
-9.29,14
-9.34,14
-9.43,14
-9.36,14
-9.32,14
-9.26,14
-9.09,14
-8.92,14
-8.8,14
-8.69,14
-8.62,14
-8.58,14
-8.63,14
-8.56,14
-8.52,14
-8.42,14
-8.34,14
-8.18,14
-8.13,14
-8.09,14
-8.06,14
-8.05,14
-8.03,14
-7.99,14
-7.93,14
-7.81,14
-7.68,14
-7.52,14
-7.36,14
-7.23,14
-7.15,14
-7.09,14
-7.06,14
-7.03,14
-7.0,14
-6.97,14
-6.9,14
-6.83,14
-6.7,14
-6.61,14
-6.48,14
-6.43,14
-6.32,14
-6.27,14
-6.24,14
-6.16,14
-6.16,14
-6.07,14
-5.97,14
-5.8,14
-5.65,14
-5.5,14
-5.33,14
-5.18,14
-5.05,14
-4.97,14
-4.82,14
-4.84,14
-4.8,14
-4.62,14
-4.56,14
-4.47,14
-4.38,14
-4.26,14
-4.05,14
-3.93,14
-3.78,14
-3.7,14
-3.56,14
-3.56,14
-3.49,14
-3.35,14
-3.31,14
-3.29,14
-3.09,14
-2.85,14
-2.76,14
-2.55,14
-2.47,14
-2.38,14
-2.32,14
-2.25,14
-2.1,14
-1.99,14
-1.93,14
-1.82,14
-1.73,14
-1.59,14
-1.47,14
-1.41,14
-1.15,14
-1.14,14
-1.08,14
-1.14,14
-1.12,14
-1.16,14
-1.06,14
-1.1,14
-1.06,14
-0.93,14
-0.88,14
-0.77,14
-0.72,14
-0.64,14
-0.59,14
-0.54,14
-0.5,14
-0.45,14
-0.41,14
-0.36,14
-0.4,14
-0.32,14
-0.34,14
-0.29,14
-0.3,14
-0.27,14
-0.23,14
-0.15,14
-0.1,14
-0.05,14
0.01,14
0.07,14
0.15,14
0.22,14
0.27,14
0.32,14
0.39,14
0.43,14
0.47,14
0.49,14
0.51,14
0.52,14
0.54,14
0.48,14
0.51,14
0.47,14
0.5,14
0.43,14
0.46,14
0.5,14
0.5,14
0.54,14
0.57,14
0.61,14
0.64,14
0.66,14
0.69,14
0.72,14
0.72,14
0.74,14
0.77,14
0.81,14
0.85,14
0.84,14
0.88,14
0.89,14
0.92,14
0.93,14
0.93,14
0.96,14
0.95,14
0.97,14
0.98,14
0.98,14
0.97,14
0.99,14
0.99,14
1.03,14
1.04,14
1.07,14
0.94,14
0.98,14
0.89,14
0.94,14
0.97,14
1.04,14
1.11,14
1.2,14
1.24,14
1.22,14
1.2,14
1.18,14
1.14,14
1.1,14
1.04,14
0.98,14
0.92,14
0.86,14
0.8,14
0.74,14
0.7,14
0.68,14
0.64,14
0.61,14
0.58,14
0.56,14
0.54,14
0.55,14
0.52,14
0.5,14
0.48,14
0.48,14
0.49,14
0.46,14
0.44,14
0.43,14
0.38,14
0.39,14
0.38,14
0.4,14
0.37,14
0.43,14
0.44,14
0.56,14
0.59,14
0.65,14
0.67,14
0.73,14
0.75,14
0.75,14
0.79,14
0.81,14
0.81,14
0.81,14
0.81,14
0.79,14
0.79,14
0.78,14
0.73,14
0.68,14
0.68,14
0.64,14
0.66,14
0.6,14
0.57,14
0.59,14
0.59,14
0.55,14
0.51,14
0.43,14
0.41,14
0.42,14
0.42,14
0.39,14
0.36,14
0.38,14
0.31,14
0.28,14
0.23,14
0.17,14
0.13,14
0.14,14
0.12,14
0.08,14
-0.01,14
-0.05,14
-0.11,14
-0.16,14
-0.19,14
-0.18,14
-0.11,14
-0.19,14
-0.3,14
-0.33,14
-0.35,14
-0.4,14
-0.47,14
-0.54,14
-0.55,14
-0.66,14
-0.62,14
-0.73,14
-0.81,14
-0.86,14
-0.84,14
-0.87,14
-0.87,14
-0.89,14
-0.91,14
-0.94,14
-0.96,14
-1.45,14
-1.23,14
-1.1,14
-0.95,14
-0.65,14
-0.61,14
-0.68,14
-0.8,14
-1.0,14
-1.14,14
-1.24,14
-1.31,14
-1.28,14
-1.24,14
-1.23,14
-1.32,14
-1.4,14
-1.52,14
-1.56,14
-1.61,14
-1.58,14
-1.64,14
-1.66,14
-1.71,14
-1.82,14
-1.85,14
-1.83,14
-1.79,14
-1.82,14
-1.81,14
-1.76,14
-1.69,14
-1.56,14
-1.43,14
-1.28,14
-1.23,14
-1.23,14
-1.24,14
-1.23,14
-1.18,14
-1.14,14
-1.17,14
-1.11,14
-1.06,14
-1.02,14
-0.87,14
-0.75,14
-0.7,14
-0.8,14
-0.66,14
-0.53,14
-0.49,14
-0.48,14
-0.41,14
-0.4,14
-0.43,14
-0.41,14
-0.42,14
-0.44,14
-0.54,14
-0.7,14
-0.77,14
-0.69,14
-0.67,14
-0.7,14
-0.76,14
-0.88,14
-0.98,14
-1.05,14
-1.19,14
-1.97,14
-2.07,14
-1.97,14
-1.88,14
-1.76,14
-1.5,14
-1.23,14
-0.97,14
-0.77,14
-0.72,14
-0.75,14
-0.85,14
-1.01,14
-1.25,14
-1.44,14
-1.61,14
-1.84,14
-2.03,14
-2.2,14
-2.3,14
-2.4,14
-2.37,14
-2.34,14
-2.26,14
-2.18,14
-2.12,14
-2.05,14
-2.03,14
-1.99,14
-1.92,14
-1.85,14
-1.79,14
-1.74,14
-1.7,14
-1.67,14
-1.59,14
-1.59,14
-1.59,14
-1.6,14
-1.59,14
-1.58,14
-1.61,14
-1.68,14
-1.71,14
-1.72,14
-1.73,14
-1.73,14
-1.73,14
-1.73,14
-1.77,14
-1.79,14
-1.83,14
-1.86,14
-1.88,14
-1.88,14
-1.88,14
-1.93,14
-1.99,14
-2.0,14
-1.98,14
-1.99,14
-1.99,14
-1.99,14
-1.96,14
-1.92,14
-1.94,14
-1.95,14
-1.97,14
-1.98,14
-2.01,14
-2.02,14
-2.03,14
-2.02,14
-2.02,14
-2.01,14
-2.03,14
-2.06,14
-2.08,14
-2.12,14
-2.17,14
-2.2,14
-2.26,14
-2.32,14
-2.33,14
-2.35,14
-2.37,14
-2.38,14
-2.42,14
-2.49,14
-2.54,14
-2.58,14
-2.62,14
-2.67,14
-2.72,14
-2.76,14
-2.8,14
-2.84,14
-2.88,14
-2.91,14
-2.94,14
-2.95,14
-2.97,14
-3.0,14
-3.02,14
-3.08,14
-3.14,14
-3.21,14
-3.27,14
-3.29,14
-3.33,14
-3.37,14
-3.38,14
-3.43,14
-3.47,14
-3.53,14
-3.56,14
-3.6,14
-3.58,14
-3.64,14
-3.67,14
-3.67,14
-3.64,14
-3.64,14
-3.63,14
-3.61,14
-3.61,14
-3.63,14
-3.64,14
-3.66,14
-3.68,14
-3.72,14
-3.75,14
-3.76,14
-3.79,14
-3.82,14
-3.84,14
-3.84,14
-3.86,14
-3.9,14
-3.85,14
-3.89,14
-3.92,14
-3.94,14
-3.98,14
-4.0,14
-3.99,14
-4.0,14
-4.01,14
-4.01,14
-4.01,14
-3.98,14
-4.0,14
-3.99,14
-4.01,14
-4.01,14
-4.03,14
-4.03,14
-4.04,14
-4.06,14
-4.16,14
-4.08,14
-4.13,14
-4.13,14
-4.19,14
-4.27,14
-4.29,14
-4.38,14
-4.41,14
-4.41,14
-4.46,14
-4.47,14
-4.48,14
-4.47,14
-4.48,14
-4.47,14
-4.45,14
-4.5,14
-4.48,14
-4.44,14
-4.43,14
-4.44,14
-4.44,14
-4.43,14
-4.44,14
-4.39,14
-4.37,14
-4.36,14
-4.36,14
-4.36,14
-4.34,14
-4.33,14
-4.33,14
-4.31,14
-4.3,14
-4.3,14
-4.31,14
-4.31,14
-4.32,14
-4.34,14
-4.31,14
-4.33,14
-4.39,14
-4.41,14
-4.43,14
-4.45,14
-4.53,14
-4.53,14
-4.53,14
-4.51,14
-4.55,14
-4.55,14
-4.56,14
-4.56,14
-4.57,14
-4.55,14
-4.55,14
-4.55,14
-4.54,14
-4.54,14
-4.54,14
-4.52,14
-4.51,14
-4.52,14
-4.51,14
-4.49,14
-4.48,14
-4.49,14
-4.47,14
-4.46,14
-4.45,14
-4.44,14
-4.41,14
-4.41,14
-4.39,14
-4.37,14
-4.37,14
-4.37,14
-4.37,14
-4.35,14
-4.32,14
-4.31,14
-4.33,14
-4.33,14
-4.34,14
-4.33,14
-4.33,14
-4.35,14
-4.31,14
-4.33,14
-4.32,14
-4.31,14
-4.3,14
-4.27,14
-4.25,14
-4.23,14
-4.22,14
-4.2,14
-4.19,14
-4.19,14
-4.17,14
-4.14,14
-4.12,14
-4.13,14
-4.12,14
-4.11,14
-4.09,14
-4.09,14
-4.08,14
-4.08,14
-4.07,14
-4.03,14
-3.99,14
-3.95,14
-3.94,14
-3.93,14
-3.88,14
-3.86,14
-3.87,14
-3.86,14
-3.85,14
-3.88,14
-3.88,14
-3.88,14
-3.88,14
-3.85,14
-3.85,14
-3.84,14
-3.84,14
-3.83,14
-3.84,14
-3.84,14
-3.83,14
-3.82,14
-3.8,14
-3.78,14
-3.79,14
-3.78,14
-3.76,14
-3.75,14
-3.74,14
-3.75,14
-3.73,14
-3.72,14
-3.72,14
-3.73,14
-3.73,14
-3.72,14
-3.7,14
-3.69,14
-3.69,14
-3.65,14
-3.66,14
-3.63,14
-3.62,14
-3.63,14
-3.62,14
-3.6,14
-3.57,14
-3.57,14
-3.55,14
-3.53,14
-3.53,14
-3.49,14
-3.48,14
-3.47,14
-3.5,14
-3.49,14
-3.5,14
-3.48,14
-3.5,14
-3.52,14
-3.51,14
-3.52,14
-3.49,14
-3.51,14
-3.48,14
-3.47,14
-3.47,14
-3.46,14
-3.45,14
-3.42,14
-3.41,14
-3.39,14
-3.38,14
-3.37,14
-3.39,14
-3.39,14
-3.39,14
-3.4,14
-3.41,14
-3.38,14
-3.36,14
-3.37,14
-3.37,14
-3.35,14
-3.36,14
-3.34,14
-3.33,14
-3.34,14
-3.32,14
-3.31,14
-3.31,14
-3.33,14
-3.33,14
-3.31,14
-3.29,14
-3.3,14
-3.32,14
-3.31,14
-3.31,14
-3.31,14
-3.3,14
-3.32,14
-3.33,14
-3.34,14
-3.35,14
-3.34,14
-3.33,14
-3.34,14
-3.35,14
-3.33,14
-3.33,14
-3.35,14
-3.35,14
-3.35,14
-3.37,14
-3.37,14
-3.36,14
-3.37,14
-3.36,14
-3.37,14
-3.38,14
-3.38,14
-3.4,14
-3.43,14
-3.42,14
-3.45,14
-3.45,14
-3.44,14
-3.44,14
-3.42,14
-3.43,14
-3.44,14
-3.45,14
-3.45,14
-3.45,14
-3.48,14
-3.49,14
-3.49,14
-3.5,14
-3.49,14
-3.5,14
-3.51,14
-3.51,14
-3.51,14
-3.5,14
-3.49,14
-3.48,14
-3.48,14
-3.47,14
-3.48,14
-3.47,14
-3.48,14
-3.47,14
-3.48,14
-3.51,14
-3.48,14
-3.47,14
-3.47,14
-3.47,14
-3.46,14
-3.46,14
-3.45,14
-3.42,14
-3.43,14
-3.43,14
-3.44,14
-3.44,14
-3.45,14
-3.47,14
-3.49,14
-3.5,14
-3.5,14
-3.49,14
-3.49,14
-3.49,14
-3.48,14
-3.48,14
-3.52,14
-3.53,14
-3.52,14
-3.53,14
-3.51,14
-3.51,14
-3.5,14
-3.51,14
-3.5,14
-3.51,14
-3.51,14
-3.52,14
-3.52,14
-3.5,14
-3.49,14
-3.5,14
-3.51,14
-3.53,14
-3.53,14
-3.51,14
-3.51,14
-3.53,14
-3.52,14
-3.51,14
-3.52,14
-3.52,14
-3.51,14
-3.49,14
-3.48,14
-3.48,14
-3.47,14
-3.45,14
-3.45,14
-3.46,14
-3.45,14
-3.46,14
-3.47,14
-3.46,14
-3.48,14
-3.49,14
-3.49,14
-3.49,14
-3.51,14
-3.51,14
-3.49,14
-3.49,14
-3.48,14
-3.49,14
-3.47,14
-3.46,14
-3.43,14
-3.42,14
-3.41,14
-3.43,14
-3.43,14
-3.43,14
-3.45,14
-3.46,14
-3.45,14
-3.44,14
-3.43,14
-3.42,14
-3.42,14
-3.41,14
-3.43,14
-3.43,14
-3.42,14
-3.42,14
-3.43,14
-3.44,14
-3.44,14
-3.44,14
-3.44,14
-3.44,14
-3.43,14
-3.42,14
-3.43,14
-3.41,14
-3.42,14
-3.43,14
-3.42,14
-3.4,14
-3.41,14
-3.39,14
-3.39,14
-3.38,14
-3.39,14
-3.36,14
-3.35,14
-3.34,14
-3.35,14
-3.34,14
-3.34,14
-3.34,14
-3.36,14
-3.36,14
-3.35,14
-3.34,14
-3.32,14
-3.31,14
-3.29,14
-3.27,14
-3.3,14
-3.29,14
-3.29,14
-3.29,14
-3.28,14
-3.29,14
-3.27,14
-3.28,14
-3.28,14
-3.32,14
-3.31,14
-3.31,14
-3.31,14
-3.31,14
-3.33,14
-3.35,14
-3.35,14
-3.33,14
-3.34,14
-3.35,14
-3.37,14
-3.38,14
-3.38,14
-3.39,14
-3.38,14
-3.37,14
-3.35,14
-3.35,14
-3.35,14
-3.36,14
-3.37,14
-3.37,14
-3.38,14
-3.37,14
-3.37,14
-3.36,14
-3.37,14
-3.38,14
-3.45,14
-3.42,14
-3.43,14
-3.4,14
-3.37,14
-3.36,14
-3.36,14
-3.34,14
-3.33,14
-3.33,14
-3.33,14
-3.34,14
-3.36,14
-3.36,14
-3.38,14
-3.37,14
-3.36,14
-3.38,14
-3.38,14
-3.37,14
-3.38,14
-3.37,14
-3.38,14
-3.39,14
-3.4,14
-3.39,14
-3.4,14
-3.43,14
-3.42,14
-3.43,14
-3.44,14
-3.49,14
-3.51,14
-3.51,14
-3.53,14
-3.54,14
-3.58,14
-3.61,14
-3.62,14
-3.66,14
-3.68,14
-3.68,14
-3.69,14
-3.68,14
-3.67,14
-3.69,14
-3.71,14
-3.72,14
-3.71,14
-3.72,14
-3.71,14
-3.73,14
-3.73,14
-3.73,14
-3.71,14
-3.73,14
-3.74,14
-3.7,14
-3.68,14
-3.63,14
-3.58,14
-3.55,14
-3.5,14
-3.45,14
-3.43,14
-3.41,14
-3.37,14
-3.34,14
-3.3,14
-3.27,14
-3.26,14
-3.22,14
-3.22,14
-3.23,14
-3.25,14
-3.25,14
-3.28,14
-3.3,14
-3.33,14
-3.33,14
-3.35,14
-3.38,14
-3.41,14
-3.42,14
-3.45,14
-3.48,14
-3.49,14
-3.5,14
-3.53,14
-3.53,14
-3.56,14
-3.57,14
-3.59,14
-3.61,14
-3.64,14
-3.67,14
-3.7,14
-3.69,14
-3.71,14
-3.72,14
-3.73,14
-3.75,14
-3.75,14
-3.75,14
-3.78,14
-3.79,14
-3.79,14
-3.81,14
-3.83,14
-3.82,14
-3.82,14
-3.84,14
-3.86,14
-3.83,14
-3.84,14
-3.86,14
-3.86,14
-3.87,14
-3.87,14
-3.87,14
-3.87,14
-3.89,14
-3.88,14
-3.88,14
-3.87,14
-3.88,14
-3.88,14
-3.87,14
-3.88,14
-3.87,14
-3.87,14
-3.85,14
-3.85,14
-3.86,14
-3.88,14
-3.85,14
-3.85,14
-3.82,14
-3.83,14
-3.81,14
-3.82,14
-3.83,14
-3.84,14
-3.82,14
-3.82,14
-3.83,14
-3.81,14
-3.82,14
-3.84,14
-3.82,14
-3.8,14
-3.8,14
-3.79,14
-3.77,14
-3.77,14
-3.76,14
-3.74,14
-3.73,14
-3.74,14
-3.75,14
-3.74,14
-3.74,14
-3.72,14
-3.73,14
-3.73,14
-3.73,14
-3.72,14
-3.71,14
-3.71,14
-3.72,14
-3.73,14
-3.71,14
-3.7,14
-3.71,14
-3.68,14
-3.69,14
-3.67,14
-3.66,14
-3.67,14
-3.65,14
-3.64,14
-3.65,14
-3.63,14
-3.62,14
-3.61,14
-3.59,14
-3.59,14
-3.58,14
-3.59,14
-3.59,14
-3.59,14
-3.57,14
-3.58,14
-3.57,14
-3.57,14
-3.56,14
-3.56,14
-3.55,14
-3.55,14
-3.56,14
-3.55,14
-3.56,14
-3.56,14
-3.55,14
-3.54,14
-3.51,14
-3.52,14
-3.52,14
-3.53,14
-3.5,14
-3.53,14
-3.53,14
-3.52,14
-3.5,14
-3.49,14
-3.47,14
-3.45,14
-3.45,14
-3.44,14
-3.46,14
-3.46,14
-3.45,14
-3.44,14
-3.42,14
-3.44,14
-3.41,14
-3.41,14
-3.4,14
-3.4,14
-3.37,14
-3.37,14
-3.37,14
-3.37,14
-3.38,14
-3.38,14
-3.38,14
-3.38,14
-3.39,14
-3.37,14
-3.37,14
-3.35,14
-3.35,14
-3.34,14
-3.33,14
-3.34,14
-3.34,14
-3.36,14
-3.39,14
-3.41,14
-3.39,14
-3.4,14
-3.4,14
-3.43,14
-3.45,14
-3.48,14
-3.49,14
-3.49,14
-3.53,14
-3.51,14
-3.51,14
-3.51,14
-3.53,14
-3.55,14
-3.55,14
-3.56,14
-3.57,14
-3.59,14
-3.64,14
-3.66,14
-3.65,14
-3.67,14
-3.71,14
-3.7,14
-3.72,14
-3.75,14
-3.79,14
-3.78,14
-3.79,14
-3.79,14
-3.76,14
-3.73,14
-3.69,14
-3.67,14
-3.63,14
-3.61,14
-3.58,14
-3.56,14
-3.51,14
-3.49,14
-3.45,14
-3.42,14
-3.37,14
-3.36,14
-3.35,14
-3.33,14
-3.31,14
-3.29,14
-3.27,14
-3.23,14
-3.21,14
-3.23,14
-3.22,14
-3.25,14
-3.25,14
-3.24,14
-3.23,14
-3.26,14
-3.25,14
-3.28,14
-3.32,14
-3.32,14
-3.34,14
-3.35,14
-3.36,14
-3.39,14
-3.44,14
-3.44,14
-3.44,14
-3.46,14
-3.47,14
-3.47,14
-3.49,14
-3.52,14
-3.52,14
-3.53,14
-3.52,14
-3.54,14
-3.57,14
-3.58,14
-3.6,14
-3.59,14
-3.62,14
-3.61,14
-3.63,14
-3.64,14
-3.64,14
-3.66,14
-3.68,14
-3.7,14
-3.71,14
-3.74,14
-3.73,14
-3.73,14
-3.74,14
-3.73,14
-3.71,14
-3.72,14
-3.74,14
-3.77,14
-3.79,14
-3.81,14
-3.81,14
-3.83,14
-3.86,14
-3.85,14
-3.87,14
-3.85,14
-3.86,14
-3.95,14
-3.96,14
-3.95,14
-3.95,14
-3.97,14
-3.95,14
-3.93,14
-3.88,14
-3.88,14
-3.84,14
-3.8,14
-3.76,14
-3.76,14
-3.74,14
-3.71,14
-3.7,14
-3.69,14
-3.66,14
-3.69,14
-3.69,14
-3.64,14
-3.61,14
-3.61,14
-3.6,14
-3.58,14
-3.59,14
-3.6,14
-3.61,14
-3.58,14
-3.59,14
-3.6,14
-3.61,14
-3.62,14
-3.65,14
-3.65,14
-3.65,14
-3.63,14
-3.66,14
-3.66,14
-3.66,14
-3.68,14
-3.68,14
-3.69,14
-3.68,14
-3.67,14
-3.66,14
-3.65,14
-3.66,14
-3.63,14
-3.64,14
-3.61,14
-3.59,14
-3.6,14
-3.6,14
-3.59,14
-3.59,14
-3.57,14
-3.59,14
-3.59,14
-3.6,14
-3.6,14
-3.6,14
-3.6,14
-3.61,14
-3.62,14
-3.64,14
-3.64,14
-3.67,14
-3.68,14
-3.67,14
-3.68,14
-3.68,14
-3.67,14
-3.67,14
-3.68,14
-3.66,14
-3.67,14
-3.65,14
-3.65,14
-3.65,14
-3.64,14
-3.64,14
-3.63,14
-3.65,14
-3.64,14
-3.65,14
-3.65,14
-3.63,14
-3.6,14
-3.6,14
-3.62,14
-3.61,14
-3.6,14
-3.61,14
-3.63,14
-3.65,14
-3.65,14
-3.67,14
-3.7,14
-3.72,14
-3.74,14
-3.75,14
-3.76,14
-3.75,14
-3.72,14
-3.72,14
-3.72,14
-3.72,14
-3.74,14
-3.73,14
-3.74,14
-3.75,14
-3.78,14
-3.78,14
-3.77,14
-3.76,14
-3.76,14
-3.76,14
-3.76,14
-3.75,14
-3.74,14
-3.73,14
-3.74,14
-3.75,14
-3.76,14
-3.78,14
-3.79,14
-3.8,14
-3.79,14
-3.81,14
-3.83,14
-3.82,14
-3.83,14
-3.82,14
-3.82,14
-3.83,14
-3.83,14
-3.83,14
-3.82,14
-3.81,14
-3.81,14
-3.8,14
-3.81,14
-3.81,14
-3.8,14
-3.8,14
-3.8,14
-3.81,14
-3.8,14
-3.79,14
-3.79,14
-3.78,14
-3.79,14
-3.78,14
-3.79,14
-3.79,14
-3.78,14
-3.78,14
-3.78,14
-3.78,14
-3.78,14
-3.77,14
-3.78,14
-3.79,14
-3.77,14
-3.76,14
-3.75,14
-3.74,14
-3.73,14
-3.74,14
-3.75,14
-3.76,14
-3.74,14
-3.71,14
-3.71,14
-3.7,14
-3.7,14
-3.69,14
-3.7,14
-3.71,14
-3.72,14
-3.76,14
-3.75,14
-3.77,14
-3.75,14
-3.75,14
-3.73,14
-3.74,14
-3.75,14
-3.75,14
-3.74,14
-3.73,14
-3.74,14
-3.75,14
-3.78,14
-3.74,14
-3.73,14
-3.7,14
-3.68,14
-3.65,14
-3.64,14
-3.64,14
-3.63,14
-3.65,14
-3.64,14
-3.62,14
-3.59,14
-3.57,14
-3.57,14
-3.57,14
-3.57,14
-3.59,14
-3.59,14
-3.57,14
-3.57,14
-3.55,14
-3.54,14
-3.52,14
-3.48,14
-3.52,14
-3.51,14
-3.51,14
-3.5,14
-3.51,14
-3.49,14
-3.49,14
-3.5,14
-3.49,14
-3.48,14
-3.48,14
-3.47,14
-3.48,14
-3.48,14
-3.46,14
-3.45,14
-3.45,14
-3.45,14
-3.46,14
-3.45,14
-3.48,14
-3.47,14
-3.46,14
-3.47,14
-3.46,14
-3.47,14
-3.46,14
-3.44,14
-3.45,14
-3.45,14
-3.45,14
-3.44,14
-3.43,14
-3.42,14
-3.4,14
-3.41,14
-3.4,14
-3.41,14
-3.42,14
-3.42,14
-3.42,14
-3.43,14
-3.41,14
-3.41,14
-3.4,14
-3.41,14
-3.41,14
-3.44,14
-3.46,14
-3.46,14
-3.46,14
-3.46,14
-3.46,14
-3.48,14
-3.49,14
-3.48,14
-3.49,14
-3.48,14
-3.5,14
-3.48,14
-3.49,14
-3.5,14
-3.49,14
-3.49,14
-3.49,14
-3.46,14
-3.46,14
-3.46,14
-3.48,14
-3.49,14
-3.46,14
-3.46,14
-3.48,14
-3.49,14
-3.49,14
-3.47,14
-3.46,14
-3.46,14
-3.47,14
-3.48,14
-3.47,14
-3.46,14
-3.45,14
-3.45,14
-3.45,14
-3.47,14
-3.47,14
-3.46,14
-3.46,14
-3.46,14
-3.45,14
-3.46,14
-3.41,14
-3.4,14
-3.35,14
-3.33,14
-3.29,14
-3.27,14
-3.28,14
-3.28,14
-3.28,14
-3.27,14
-3.26,14
-3.24,14
-3.2,14
-3.23,14
-3.21,14
-3.2,14
-3.17,14
-3.17,14
-3.19,14
-3.23,14
-3.22,14
-3.19,14
-3.2,14
-3.18,14
-3.18,14
-3.18,14
-3.17,14
-3.18,14
-3.17,14
-3.19,14
-3.2,14
-3.2,14
-3.21,14
-3.22,14
-3.23,14
-3.26,14
-3.24,14
-3.22,14
-3.21,14
-3.17,14
-3.18,14
-3.19,14
-3.2,14
-3.19,14
-3.16,14
-3.16,14
-3.19,14
-3.19,14
-3.2,14
-3.21,14
-3.18,14
-3.2,14
-3.18,14
-3.18,14
-3.16,14
-3.15,14
-3.12,14
-3.13,14
-3.14,14
-3.13,14
-3.13,14
-3.12,14
-3.13,14
-3.12,14
-3.11,14
-3.11,14
-3.1,14
-3.09,14
-3.08,14
-3.09,14
-3.08,14
-3.1,14
-3.09,14
-3.11,14
-3.11,14
-3.1,14
-3.11,14
-3.11,14
-3.12,14
-3.12,14
-3.11,14
-3.13,14
-3.14,14
-3.17,14
-3.18,14
-3.19,14
-3.2,14
-3.2,14
-3.21,14
-3.21,14
-3.22,14
-3.21,14
-3.22,14
-3.21,14
-3.19,14
-3.2,14
-3.22,14
-3.23,14
-3.23,14
-3.25,14
-3.26,14
-3.27,14
-3.29,14
-3.3,14
-3.31,14
-3.33,14
-3.32,14
-3.33,14
-3.39,14
-3.34,14
-3.3,14
-3.31,14
-3.31,14
-3.32,14
-3.31,14
-3.29,14
-3.31,14
-3.28,14
-3.23,14
-3.22,14
-3.2,14
-3.19,14
-3.17,14
-3.16,14
-3.18,14
-3.15,14
-3.15,14
-3.11,14
-3.09,14
-3.06,14
-3.08,14
-3.07,14
-3.1,14
-3.12,14
-3.12,14
-3.1,14
-3.07,14
-3.07,14
-3.04,14
-3.03,14
-3.03,14
-3.02,14
-3.0,14
-2.99,14
-3.01,14
-3.01,14
-3.08,14
-3.09,14
-3.1,14
-3.06,14
-3.06,14
-3.07,14
-3.05,14
-2.98,14
-2.96,14
-2.92,14
-2.91,14
-2.9,14
-2.87,14
-2.8,14
-2.79,14
-2.76,14
-2.76,14
-2.76,14
-2.77,14
-2.78,14
-2.75,14
-2.73,14
-2.71,14
-2.68,14
-2.65,14
-2.62,14
-2.61,14
-2.6,14
-2.59,14
-2.6,14
-2.6,14
-2.58,14
-2.57,14
-2.54,14
-2.52,14
-2.5,14
-2.52,14
-2.53,14
-2.52,14
-2.53,14
-2.51,14
-2.48,14
-2.47,14
-2.44,14
-2.4,14
-2.39,14
-2.39,14
-2.4,14
-2.41,14
-2.41,14
-2.41,14
-2.36,14
-2.35,14
-2.35,14
-2.38,14
-2.37,14
-2.39,14
-2.4,14
-2.39,14
-2.38,14
-2.39,14
-2.4,14
-2.4,14
-2.41,14
-2.45,14
-2.46,14
-2.47,14
-2.47,14
-2.49,14
-2.49,14
-2.51,14
-2.47,14
-2.48,14
-2.49,14
-2.48,14
-2.48,14
-2.46,14
-2.43,14
-2.44,14
-2.42,14
-2.38,14
-2.44,14
-2.42,14
-2.42,14
-2.43,14
-2.42,14
-2.48,14
-2.5,14
-2.5,14
-2.49,14
-2.48,14
-2.53,14
-2.54,14
-2.58,14
-2.6,14
-2.62,14
-2.63,14
-2.63,14
-2.59,14
-2.57,14
-2.54,14
-2.54,14
-2.55,14
-2.54,14
-2.5,14
-2.45,14
-2.4,14
-2.34,14
-2.29,14
-2.25,14
-2.2,14
-2.13,14
-2.07,14
-2.03,14
-2.02,14
-1.98,14
-1.92,14
-1.91,14
-1.92,14
-1.93,14
-1.9,14
-1.91,14
-1.93,14
-1.97,14
-2.04,14
-2.11,14
-2.14,14
-2.15,14
-2.18,14
-2.19,14
-2.17,14
-2.18,14
-2.18,14
-2.18,14
-2.15,14
-2.15,14
-2.14,14
-2.13,14
-2.12,14
-2.11,14
-2.1,14
-2.06,14
-2.04,14
-2.01,14
-1.97,14
-1.92,14
-1.76,14
-1.68,14
-1.61,14
-1.51,14
-1.42,14
-1.38,14
-1.3,14
-1.28,14
-1.27,14
-1.32,14
-1.34,14
-1.37,14
-1.34,14
-1.37,14
-1.34,14
